timestamp,elapsed_time,px,py,pz,vx,vy,vz,ax,ay,az,roll,pitch,yaw,obstacle_detected,obstacle_distance
1768568136.8786304,19.1576,5.1243,-0.0,-0.7382,0.4315,0.0,0.0709,-0.2878,-0.0,-0.4005,-0.0,0.0289,-0.0,0,7.207
1768568137.0001042,19.2791,5.1745,-0.0,-0.7321,0.3791,0.0,0.0324,-0.5323,-0.0,-0.2253,-0.0,0.0533,-0.0,0,9.0156
1768568137.1235795,19.4026,5.2168,-0.0,-0.7294,0.3062,0.0,0.013,-0.6378,0.0,-0.1016,-0.0,0.0644,-0.0,0,10.2734
1768568137.2392669,19.5183,5.2481,-0.0,-0.7284,0.2292,0.0,0.0051,-0.6691,0.0,-0.0405,-0.0,0.0678,-0.0,0,10.9688
1768568137.41226,19.6913,5.2779,-0.0,-0.7279,0.1138,0.0,0.0017,-0.6468,0.0,-0.0074,-0.0,0.0657,-0.0,0,11.1094
1768568137.5029678,19.782,5.2856,-0.0,-0.7278,0.057,0.0,0.0012,-0.615,0.0,-0.0042,-0.0,0.0625,-0.0,0,10.9219
1768568137.6117592,19.8908,5.2905,-0.0,-0.7209,0.0618,0.0,0.0529,0.79,-0.0,-1.5623,0.0,-0.0729,-0.0,0,9.3984
1768568137.7150393,19.994,5.3028,-0.0,-0.7245,0.1922,0.0,-0.115,1.5917,-0.0,-1.2929,0.0,-0.1437,-0.0,0,5.043
1768568137.8110316,20.09,5.3289,-0.0,-0.74,0.3551,0.0,-0.1947,1.7522,0.0,-0.4225,0.0,-0.1702,-0.0,1,4.1836
1768568137.9088466,20.1878,5.3721,-0.0,-0.7573,0.4944,0.0,-0.0386,0.6632,0.0,4.5682,0.0,-0.1212,-0.0,1,4.0078
1768568138.0111094,20.2901,5.4258,-0.0,-0.7489,0.5525,0.0,0.1261,0.3004,0.0,-0.055,0.0,-0.0286,-0.0,0,5.2148
1768568138.1112323,20.3902,5.481,-0.0,-0.738,0.553,0.0,0.0864,-0.2476,0.0,-0.5176,-0.0,0.025,-0.0,0,7.2148
1768568138.2209175,20.4999,5.5401,-0.0,-0.7313,0.5045,0.0,0.0379,-0.5858,-0.0,-0.3333,-0.0,0.0582,-0.0,0,9.1562
1768568138.310469,20.5895,5.5829,-0.0,-0.7291,0.4448,0.0,0.0153,-0.7263,-0.0,-0.178,-0.0,0.0728,-0.0,0,10.7344
1768568138.4128594,20.6919,5.6243,-0.0,-0.7282,0.3662,0.0,0.0034,-0.804,-0.0,-0.0659,-0.0,0.0813,-0.0,0,11.8672
1768568138.5145104,20.7935,5.6574,-0.0,-0.7281,0.2826,0.0,-0.0,-0.8286,-0.0,-0.008,-0.0,0.0842,-0.0,0,12.4688
1768568138.6142497,20.8933,5.6813,-0.0,-0.7281,0.2008,0.0,0.0005,-0.8197,-0.0,0.0154,-0.0,0.0834,-0.0,0,12.625
1768568138.7134411,20.9924,5.6972,-0.0,-0.7279,0.1211,0.0,0.0024,-0.7882,-0.0,0.0202,-0.0,0.0802,-0.0,0,12.4609
1768568138.8274982,21.1065,5.706,-0.0,-0.7275,0.0342,0.0,0.0044,-0.732,-0.0,0.0136,-0.0,0.0744,-0.0,0,12.0781
1768568138.9207242,21.1997,5.7076,-0.0,-0.721,0.0214,-0.0,0.0873,0.5127,-0.0,-1.325,-0.0,-0.0496,-0.0,0,11.4062
1768568139.0171068,21.2961,5.714,-0.0,-0.7205,0.1266,-0.0,-0.0812,1.5027,-0.0,-1.6032,-0.0,-0.1327,-0.0,0,5.2578
1768568139.1192365,21.3982,5.7354,-0.0,-0.7353,0.2973,-0.0,-0.1919,1.7677,0.0,-0.5944,0.0,-0.169,-0.0,1,4.2422
1768568139.2171984,21.4962,5.7728,-0.0,-0.7524,0.4353,-0.0,-0.0308,0.6822,0.0,4.3134,0.0,-0.1193,-0.0,1,3.9922
1768568139.3225799,21.6016,5.8222,-0.0,-0.7436,0.4966,-0.0,0.1242,0.3124,-0.0,-0.067,0.0,-0.0298,-0.0,0,5.2734
1768568139.4189458,21.6979,5.8704,-0.0,-0.7331,0.5005,-0.0,0.0887,-0.1902,-0.0,-0.4769,-0.0,0.0195,-0.0,0,7.0586
1768568139.5198028,21.7988,5.9199,-0.0,-0.7264,0.4639,-0.0,0.0459,-0.4959,-0.0,-0.3379,-0.0,0.0494,-0.0,0,8.7578
1768568139.6202114,21.8992,5.9631,-0.0,-0.7232,0.4063,-0.0,0.0205,-0.651,-0.0,-0.1834,-0.0,0.0653,-0.0,0,10.1562
1768568139.7220604,22.0011,6.001,-0.0,-0.7219,0.3355,-0.0,0.0075,-0.7275,-0.0,-0.0804,-0.0,0.0735,-0.0,0,11.1719
1768568139.825303,22.1043,6.0321,-0.0,-0.7214,0.2573,-0.0,0.0024,-0.7534,-0.0,-0.0239,-0.0,0.0765,-0.0,0,11.6875
1768568139.9227529,22.2018,6.0533,-0.0,-0.7212,0.1851,-0.0,0.0014,-0.7468,-0.0,-0.0004,-0.0,0.0759,-0.0,0,11.8359
1768568140.0250268,22.304,6.0684,-0.0,-0.7211,0.1103,-0.0,0.0019,-0.718,-0.0,0.0074,-0.0,0.073,-0.0,0,11.7188
1768568140.1291597,22.4082,6.0761,-0.0,-0.7208,0.0372,-0.0,0.0026,-0.6715,-0.0,0.0053,-0.0,0.0682,-0.0,0,11.4141
1768568140.224913,22.5039,6.0782,-0.0,-0.7144,0.0301,-0.0,0.0761,0.593,0.0,-1.3881,0.0,-0.0565,-0.0,0,10.3828
1768568140.3255353,22.6045,6.0862,-0.0,-0.7153,0.145,-0.0,-0.0945,1.5424,0.0,-1.502,0.0,-0.1371,-0.0,0,5.0859
1768568140.4243417,22.7033,6.1086,-0.0,-0.7304,0.312,-0.0,-0.1937,1.7665,0.0,-0.5422,0.0,-0.1697,-0.0,1,4.2031
1768568140.5287828,22.8078,6.1502,-0.0,-0.7475,0.4537,-0.0,-0.0054,0.6863,0.0,3.8472,0.0,-0.1113,-0.0,1,3.9746
1768568140.62814,22.9071,6.1983,-0.0,-0.7385,0.5101,-0.0,0.1247,0.3014,0.0,-0.0808,0.0,-0.0286,-0.0,0,5.2734
1768568140.7321954,23.0112,6.2524,-0.0,-0.7273,0.5108,-0.0,0.0836,-0.2418,0.0,-0.4816,0.0,0.0244,-0.0,0,7.1914
1768568140.8340816,23.1131,6.3026,-0.0,-0.721,0.4697,-0.0,0.0416,-0.5327,0.0,-0.3239,0.0,0.053,-0.0,0,8.9609
1768568140.9381125,23.2171,6.3487,-0.0,-0.7181,0.4048,-0.0,0.0166,-0.685,0.0,-0.1623,-0.0,0.0688,-0.0,0,10.4297
1768568141.0400145,23.319,6.3853,-0.0,-0.7171,0.3333,-0.0,0.0057,-0.7511,0.0,-0.068,-0.0,0.076,-0.0,0,11.3516
1768568141.134885,23.4139,6.4137,-0.0,-0.7168,0.2599,-0.0,0.0018,-0.7715,-0.0,-0.0188,-0.0,0.0783,-0.0,0,11.8438
1768568141.2339063,23.5129,6.4357,-0.0,-0.7166,0.1837,-0.0,0.0012,-0.7628,-0.0,0.0041,-0.0,0.0776,-0.0,0,11.9688
1768568141.337791,23.6168,6.4508,-0.0,-0.7165,0.1052,-0.0,0.0021,-0.7307,-0.0,0.0103,-0.0,0.0743,-0.0,0,11.8203
1768568141.434886,23.7139,6.4576,-0.0,-0.7162,0.0371,-0.0,0.003,-0.6863,0.0,0.0072,-0.0,0.0698,-0.0,0,11.4922
1768568141.5374305,23.8164,6.4599,-0.0,-0.7092,0.0327,-0.0,0.0692,0.6714,0.0,-1.4931,0.0,-0.063,-0.0,0,9.3047
1768568141.6434958,23.9225,6.4698,-0.0,-0.712,0.1668,-0.0,-0.115,1.6026,0.0,-1.3602,0.0,-0.1439,-0.0,1,4.9492
1768568141.7473369,24.0263,6.4953,-0.0,-0.7271,0.3166,-0.0,-0.0629,0.7458,0.0,4.5045,0.0,-0.1344,-0.0,1,4.1289
1768568141.8423448,24.1213,6.529,-0.0,-0.7214,0.3816,-0.0,0.1136,0.4735,0.0,0.2385,0.0,-0.0477,-0.0,1,4.8984
1768568141.9430523,24.2221,6.5695,-0.0,-0.7104,0.4028,-0.0,0.093,-0.0294,0.0,-0.3926,0.0,0.0039,-0.0,0,6.4531
1768568142.0469773,24.326,6.6098,-0.0,-0.7029,0.3828,-0.0,0.0549,-0.3321,-0.0,-0.3226,-0.0,0.0333,-0.0,0,7.957
1768568142.1424134,24.4214,6.6447,-0.0,-0.6989,0.3427,-0.0,0.0299,-0.4867,-0.0,-0.2019,-0.0,0.0489,-0.0,0,9.0469
1768568142.246152,24.5252,6.6778,-0.0,-0.6967,0.2866,-0.0,0.014,-0.5723,-0.0,-0.1076,-0.0,0.0578,-0.0,0,9.8203
1768568142.345887,24.6249,6.7033,-0.0,-0.6957,0.228,-0.0,0.0062,-0.6048,-0.0,-0.055,-0.0,0.0613,-0.0,0,10.2812
1768568142.4472253,24.7262,6.7234,-0.0,-0.6953,0.166,-0.0,0.0022,-0.6075,-0.0,-0.0259,-0.0,0.0617,-0.0,0,10.4531
1768568142.5458677,24.8249,6.7369,-0.0,-0.6952,0.1066,-0.0,0.0004,-0.5898,-0.0,-0.0125,-0.0,0.0599,-0.0,0,10.4219
1768568142.6466475,24.9256,6.7446,-0.0,-0.6952,0.0496,-0.0,-0.0005,-0.558,-0.0,-0.0078,-0.0,0.0567,-0.0,0,10.2656
1768568142.7469316,25.0259,6.7485,-0.0,-0.6893,0.0522,-0.0,0.0591,0.7006,0.0,-1.4324,0.0,-0.0657,-0.0,0,8.9141
1768568142.8500793,25.1291,6.7601,-0.0,-0.6923,0.1826,-0.0,-0.1123,1.5864,0.0,-1.3238,0.0,-0.1429,-0.0,1,4.8516
1768568142.9526951,25.2317,6.7865,-0.0,-0.7037,0.3132,-0.0,0.0145,0.7494,0.0,2.8981,0.0,-0.1051,-0.0,1,4.0898
1768568143.0521877,25.3312,6.8208,-0.0,-0.6952,0.3728,-0.0,0.1124,0.3549,0.0,-0.0518,0.0,-0.0343,-0.0,0,5.1602
1768568143.1495512,25.4286,6.8586,-0.0,-0.6852,0.3842,-0.0,0.0833,-0.0881,0.0,-0.3825,0.0,0.0096,-0.0,0,6.6406
1768568143.2518518,25.5309,6.8968,-0.0,-0.6786,0.3606,-0.0,0.0482,-0.3498,0.0,-0.2873,0.0,0.0351,-0.0,0,7.9766
1768568143.3538501,25.6329,6.9315,-0.0,-0.675,0.317,-0.0,0.0251,-0.4887,0.0,-0.1717,0.0,0.0492,-0.0,0,8.9922
1768568143.4558494,25.7349,6.9611,-0.0,-0.6731,0.2632,-0.0,0.0119,-0.5566,0.0,-0.0936,0.0,0.0563,-0.0,0,9.6562
1768568143.5536947,25.8327,6.9838,-0.0,-0.6724,0.2084,-0.0,0.0052,-0.581,0.0,-0.05,0.0,0.0589,-0.0,0,10.0
1768568143.6550238,25.934,7.002,-0.0,-0.672,0.149,0.0,0.0015,-0.5797,0.0,-0.0248,0.0,0.0588,-0.0,0,10.1172
1768568143.7551389,26.0341,7.0142,-0.0,-0.672,0.0908,0.0,-0.0003,-0.5593,0.0,-0.013,0.0,0.0568,-0.0,0,10.0703
1768568143.8567643,26.1358,7.0206,-0.0,-0.6721,0.0353,0.0,-0.0014,-0.5256,0.0,-0.0088,0.0,0.0534,-0.0,0,9.9062
1768568143.9600928,26.2391,7.0234,-0.0,-0.6662,0.0429,0.0,0.0499,0.7729,0.0,-1.501,0.0,-0.0717,-0.0,0,8.3047
1768568144.0613284,26.3403,7.0337,-0.0,-0.67,0.1737,0.0,-0.1175,1.6065,0.0,-1.3172,0.0,-0.1448,-0.0,1,4.7773
1768568144.166663,26.4457,7.0602,-0.0,-0.6818,0.3077,0.0,0.0202,0.7525,0.0,2.762,0.0,-0.1038,-0.0,1,4.0195
1768568144.2663279,26.5453,7.094,-0.0,-0.673,0.367,0.0,0.1126,0.3503,-0.0,-0.0651,0.0,-0.0338,-0.0,0,5.0625
1768568144.3683252,26.6473,7.1324,-0.0,-0.6628,0.378,0.0,0.0821,-0.0971,-0.0,-0.3793,-0.0,0.0104,-0.0,0,6.5977
1768568144.4728549,26.7519,7.171,-0.0,-0.6562,0.3528,0.0,0.0468,-0.3559,-0.0,-0.2774,-0.0,0.0357,-0.0,0,7.918
1768568144.5720038,26.851,7.2039,-0.0,-0.6527,0.3105,-0.0,0.025,-0.4848,-0.0,-0.1684,-0.0,0.0488,-0.0,0,8.8828
1768568144.6701527,26.9492,7.2322,-0.0,-0.6509,0.2589,-0.0,0.0123,-0.5489,-0.0,-0.0943,-0.0,0.0555,-0.0,0,9.4766
1768568144.7727208,27.0517,7.2557,-0.0,-0.6501,0.2014,-0.0,0.0052,-0.5735,-0.0,-0.0492,-0.0,0.0581,-0.0,0,9.8125
1768568144.877604,27.1566,7.2736,-0.0,-0.6498,0.1411,-0.0,0.0014,-0.5704,-0.0,-0.0246,-0.0,0.0579,-0.0,0,9.9219
1768568144.971777,27.2508,7.2843,-0.0,-0.6497,0.0889,-0.0,-0.0003,-0.5513,-0.0,-0.0141,-0.0,0.056,-0.0,0,9.8672
1768568145.0744004,27.3534,7.2906,-0.0,-0.6498,0.0342,-0.0,-0.0015,-0.518,-0.0,-0.0097,-0.0,0.0526,-0.0,0,9.7031
1768568145.192893,27.4719,7.2939,-0.0,-0.6435,0.0543,-0.0,0.0245,0.9894,-0.0,-1.7141,-0.0,-0.0887,-0.0,0,8.75
1768568145.2929568,27.572,7.3056,-0.0,-0.6494,0.1919,-0.0,-0.1337,1.6492,0.0,-1.1898,0.0,-0.1501,-0.0,1,4.5312
1768568145.3936882,27.6727,7.3332,-0.0,-0.663,0.3282,-0.0,-0.0028,0.743,0.0,3.387,0.0,-0.1117,-0.0,1,3.9102
1768568145.492288,27.7713,7.3679,-0.0,-0.6551,0.3885,-0.0,0.1155,0.3941,0.0,0.0286,0.0,-0.0386,-0.0,1,4.8984
1768568145.5979712,27.877,7.4111,-0.0,-0.6439,0.4017,-0.0,0.0845,-0.1084,0.0,-0.3984,0.0,0.0115,-0.0,0,6.5078
1768568145.696213,27.9752,7.4498,-0.0,-0.6374,0.3768,-0.0,0.0491,-0.3694,0.0,-0.2986,0.0,0.037,-0.0,0,7.8203
1768568145.7979646,28.077,7.4861,-0.0,-0.6337,0.331,-0.0,0.0252,-0.513,0.0,-0.176,0.0,0.0516,-0.0,0,8.8672
1768568145.8958218,28.1748,7.5154,-0.0,-0.632,0.2781,-0.0,0.0124,-0.5802,0.0,-0.0974,0.0,0.0586,-0.0,0,9.5391
1768568145.9975004,28.2765,7.5406,-0.0,-0.6311,0.2172,-0.0,0.0052,-0.6078,0.0,-0.0481,0.0,0.0616,-0.0,0,9.9141
1768568146.1011379,28.3801,7.5596,-0.0,-0.6308,0.1551,-0.0,0.0018,-0.606,0.0,-0.0224,0.0,0.0615,-0.0,0,10.0391
1768568146.1978254,28.4768,7.572,-0.0,-0.6307,0.096,-0.0,0.0002,-0.5853,0.0,-0.011,0.0,0.0595,-0.0,0,9.9844
1768568146.2992628,28.5783,7.5788,-0.0,-0.6307,0.038,-0.0,-0.0007,-0.5503,0.0,-0.0073,0.0,0.0559,-0.0,0,9.8125
1768568146.3970883,28.6761,7.5815,-0.0,-0.625,0.0394,0.0,0.0618,0.6721,0.0,-1.4081,0.0,-0.0633,-0.0,0,8.8125
1768568146.5048542,28.7839,7.5921,-0.0,-0.6282,0.1732,0.0,-0.1154,1.5999,0.0,-1.331,0.0,-0.144,-0.0,1,4.6641
1768568146.6073694,28.8864,7.6181,-0.0,-0.6427,0.3195,0.0,-0.047,0.7462,0.0,4.2522,0.0,-0.1284,-0.0,1,3.9043
1768568146.7269847,29.006,7.6614,-0.0,-0.6337,0.3929,0.0,0.1147,0.325,0.0,-0.0997,0.0,-0.0311,-0.0,1,4.7109
1768568146.8286438,29.1076,7.7023,-0.0,-0.6234,0.4008,0.0,0.0817,-0.1304,-0.0,-0.396,-0.0,0.0137,-0.0,0,6.5117
1768568146.9287968,29.2078,7.7409,-0.0,-0.6172,0.3742,0.0,0.047,-0.3813,-0.0,-0.2895,-0.0,0.0382,-0.0,0,7.8281
1768568147.0267231,29.3057,7.7758,-0.0,-0.6137,0.3291,0.0,0.0245,-0.5161,-0.0,-0.1722,-0.0,0.0519,-0.0,0,8.7812
1768568147.122847,29.4018,7.8049,-0.0,-0.612,0.276,-0.0,0.0119,-0.5814,-0.0,-0.0949,-0.0,0.0587,-0.0,0,9.4297
1768568147.22594,29.5049,7.83,-0.0,-0.6112,0.2151,-0.0,0.005,-0.6077,-0.0,-0.0467,-0.0,0.0616,-0.0,0,9.7891
1768568147.3257318,29.6047,7.8488,-0.0,-0.6109,0.153,-0.0,0.0016,-0.6052,-0.0,-0.0216,-0.0,0.0614,-0.0,0,9.9062
1768568147.4249163,29.7039,7.861,-0.0,-0.6108,0.094,-0.0,0.0001,-0.584,-0.0,-0.0106,-0.0,0.0593,-0.0,0,9.8516
1768568147.5263622,29.8054,7.8676,-0.0,-0.6109,0.0362,-0.0,-0.0008,-0.5486,-0.0,-0.0072,-0.0,0.0557,-0.0,0,9.6719
1768568147.6247816,29.9038,7.8701,-0.0,-0.6052,0.0377,-0.0,0.0615,0.6744,-0.0,-1.4112,-0.0,-0.0635,-0.0,0,8.6875
1768568147.7312841,30.0103,7.8805,-0.0,-0.6083,0.1718,-0.0,-0.1159,1.6021,-0.0,-1.3318,0.0,-0.1442,-0.0,1,4.5977
